date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-09-21,1216.TW,統一,1000,1000,0,0.0,0.0,unchanged
2026-09-21,1303.TW,南亞,6700000,6700000,0,2.04,2.04,unchanged
2026-09-21,2059.TW,川湖,500000,500000,0,7.98,8.13,unchanged
2026-09-21,2303.TW,聯電,10400000,10400000,0,2.07,2.07,unchanged
2026-09-21,2308.TW,台達電,1000,871000,870000,0.0,2.07,increased
2026-09-21,2313.TW,華通,1253,1253,0,0.0,0.0,unchanged
2026-09-21,2317.TW,鴻海,9000,9000,0,0.0,0.0,unchanged
2026-09-21,2327.TW,國巨*,7500000,7500000,0,5.27,5.3,unchanged
2026-09-21,2330.TW,台積電,3800000,3800000,0,11.94,11.97,unchanged
2026-09-21,2345.TW,智邦,850000,850000,0,2.01,1.99,unchanged
2026-09-21,2357.TW,華碩,1000,1000,0,0.0,0.0,unchanged
2026-09-21,2360.TW,致茂,1000,1000,0,0.0,0.0,unchanged
2026-09-21,2379.TW,瑞昱,1000,1000,0,0.0,0.0,unchanged
2026-09-21,2382.TW,廣達,9000,9000,0,0.0,0.0,unchanged
2026-09-21,2383.TW,台光電,1380000,1380000,0,8.62,8.58,unchanged
2026-09-21,2408.TW,南亞科,13800000,13800000,0,9.25,9.04,unchanged
2026-09-21,2412.TW,中華電,1000,1000,0,0.0,0.0,unchanged
2026-09-21,2449.TW,京元電子,1450,1450,0,0.0,0.0,unchanged
2026-09-21,2454.TW,聯發科,1080000,1080000,0,6.5,6.87,unchanged
2026-09-21,2603.TW,長榮,9000,9000,0,0.0,0.0,unchanged
2026-09-21,2880.TW,華南金,9090,9090,0,0.0,0.0,unchanged
2026-09-21,2881.TW,富邦金,9000,9000,0,0.0,0.0,unchanged
2026-09-21,2882.TW,國泰金,9000,9000,0,0.0,0.0,unchanged
2026-09-21,2883.TW,凱基金,9000,9000,0,0.0,0.0,unchanged
2026-09-21,2884.TW,玉山金,9000,9000,0,0.0,0.0,unchanged
2026-09-21,2885.TW,元大金,9360,9360,0,0.0,0.0,unchanged
2026-09-21,2886.TW,兆豐金,9000,9000,0,0.0,0.0,unchanged
2026-09-21,2887.TW,台新新光金,9000,9000,0,0.0,0.0,unchanged
2026-09-21,2890.TW,永豐金,9000,9000,0,0.0,0.0,unchanged
2026-09-21,2891.TW,中信金,9000,9000,0,0.0,0.0,unchanged
2026-09-21,3008.TW,大立光,1000,1000,0,0.01,0.01,unchanged
2026-09-21,3017.TW,奇鋐,1250000,1250000,0,5.47,5.42,unchanged
2026-09-21,3026.TW,禾伸堂,2700000,2700000,0,2.75,2.71,unchanged
2026-09-21,3036.TW,文曄,1000,1000,0,0.0,0.0,unchanged
2026-09-21,3037.TW,欣興,5100000,5100000,0,6.39,6.61,unchanged
2026-09-21,3044.TW,健鼎,1000,1000,0,0.0,0.0,unchanged
2026-09-21,3081.TW,聯亞,900000,900000,0,3.31,3.29,unchanged
2026-09-21,3189.TW,景碩,4250000,4250000,0,4.52,4.46,unchanged
2026-09-21,3231.TW,緯創,9000,9000,0,0.0,0.0,unchanged
2026-09-21,3653.TW,健策,290000,290000,0,2.05,2.13,unchanged
2026-09-21,3665.TW,貿聯-KY,1000,1000,0,0.0,0.0,unchanged
2026-09-21,3711.TW,日月光投控,2500000,2500000,0,2.04,2.11,unchanged
2026-09-21,5274.TW,信驊,140500,140500,0,3.46,3.54,unchanged
2026-09-21,5347.TW,世界,9000,9000,0,0.0,0.0,unchanged
2026-09-21,6223.TW,旺矽,450000,450000,0,3.33,3.14,unchanged
2026-09-21,6274.TW,台燿,1000,1000,0,0.0,0.0,unchanged
2026-09-21,6669.TW,緯穎,1150020,1150020,0,3.14,3.14,unchanged
2026-09-21,7769.TW,鴻勁,250000,1000,-249000,2.09,0.01,decreased
2026-09-21,8046.TW,南電,3300000,3300000,0,4.64,4.44,unchanged
2026-09-21,8299.TW,群聯,1000,1000,0,0.0,0.0,unchanged
