date,symbol,name,previous_shares,current_shares,change_shares,previous_weight_percent,current_weight_percent,status
2026-09-18,1216.TW,統一,1000,1000,0,0.0,0.0,unchanged
2026-09-18,1303.TW,南亞,6700000,6700000,0,2.1,2.04,unchanged
2026-09-18,2059.TW,川湖,500000,500000,0,8.16,7.98,unchanged
2026-09-18,2303.TW,聯電,10400000,10400000,0,2.04,2.07,unchanged
2026-09-18,2308.TW,台達電,1000,1000,0,0.0,0.0,unchanged
2026-09-18,2313.TW,華通,1253,1253,0,0.0,0.0,unchanged
2026-09-18,2317.TW,鴻海,9000,9000,0,0.0,0.0,unchanged
2026-09-18,2327.TW,國巨*,7500000,7500000,0,5.27,5.27,unchanged
2026-09-18,2330.TW,台積電,3800000,3800000,0,12.23,11.94,unchanged
2026-09-18,2345.TW,智邦,850000,850000,0,2.03,2.01,unchanged
2026-09-18,2357.TW,華碩,1000,1000,0,0.0,0.0,unchanged
2026-09-18,2360.TW,致茂,1000,1000,0,0.0,0.0,unchanged
2026-09-18,2379.TW,瑞昱,1000,1000,0,0.0,0.0,unchanged
2026-09-18,2382.TW,廣達,9000,9000,0,0.0,0.0,unchanged
2026-09-18,2383.TW,台光電,1380000,1380000,0,8.6,8.62,unchanged
2026-09-18,2408.TW,南亞科,13800000,13800000,0,8.94,9.25,unchanged
2026-09-18,2412.TW,中華電,1000,1000,0,0.0,0.0,unchanged
2026-09-18,2449.TW,京元電子,1450,1450,0,0.0,0.0,unchanged
2026-09-18,2454.TW,聯發科,1080000,1080000,0,6.45,6.5,unchanged
2026-09-18,2603.TW,長榮,9000,9000,0,0.0,0.0,unchanged
2026-09-18,2880.TW,華南金,9090,9090,0,0.0,0.0,unchanged
2026-09-18,2881.TW,富邦金,9000,9000,0,0.0,0.0,unchanged
2026-09-18,2882.TW,國泰金,9000,9000,0,0.0,0.0,unchanged
2026-09-18,2883.TW,凱基金,9000,9000,0,0.0,0.0,unchanged
2026-09-18,2884.TW,玉山金,9000,9000,0,0.0,0.0,unchanged
2026-09-18,2885.TW,元大金,9360,9360,0,0.0,0.0,unchanged
2026-09-18,2886.TW,兆豐金,9000,9000,0,0.0,0.0,unchanged
2026-09-18,2887.TW,台新新光金,9000,9000,0,0.0,0.0,unchanged
2026-09-18,2890.TW,永豐金,9000,9000,0,0.0,0.0,unchanged
2026-09-18,2891.TW,中信金,9000,9000,0,0.0,0.0,unchanged
2026-09-18,3008.TW,大立光,1000,1000,0,0.01,0.01,unchanged
2026-09-18,3017.TW,奇鋐,1250000,1250000,0,5.29,5.47,unchanged
2026-09-18,3026.TW,禾伸堂,2700000,2700000,0,2.72,2.75,unchanged
2026-09-18,3036.TW,文曄,1000,1000,0,0.0,0.0,unchanged
2026-09-18,3037.TW,欣興,5100000,5100000,0,6.36,6.39,unchanged
2026-09-18,3044.TW,健鼎,1000,1000,0,0.0,0.0,unchanged
2026-09-18,3081.TW,聯亞,900000,900000,0,3.25,3.31,unchanged
2026-09-18,3189.TW,景碩,4250000,4250000,0,4.54,4.52,unchanged
2026-09-18,3231.TW,緯創,9000,9000,0,0.0,0.0,unchanged
2026-09-18,3653.TW,健策,290000,290000,0,2.06,2.05,unchanged
2026-09-18,3665.TW,貿聯-KY,1000,1000,0,0.0,0.0,unchanged
2026-09-18,3711.TW,日月光投控,2500000,2500000,0,2.04,2.04,unchanged
2026-09-18,5274.TW,信驊,140500,140500,0,3.41,3.46,unchanged
2026-09-18,5347.TW,世界,9000,9000,0,0.0,0.0,unchanged
2026-09-18,6223.TW,旺矽,450000,450000,0,3.29,3.33,unchanged
2026-09-18,6274.TW,台燿,1000,1000,0,0.0,0.0,unchanged
2026-09-18,6669.TW,緯穎,1150020,1150020,0,3.26,3.14,unchanged
2026-09-18,7769.TW,鴻勁,250000,250000,0,2.04,2.09,unchanged
2026-09-18,8046.TW,南電,3300000,3300000,0,4.67,4.64,unchanged
2026-09-18,8299.TW,群聯,1000,1000,0,0.0,0.0,unchanged
