date,symbol,name,weight_percent,shares
2026-08-24,2330.TW,台積電,10.12,11884000
2026-08-24,2383.TW,台光電,9.43,4843000
2026-08-24,3037.TW,欣興,7.83,20300000
2026-08-24,2454.TW,聯發科,6.95,5148000
2026-08-24,3017.TW,奇鋐,6.04,5899000
2026-08-24,6669.TW,緯穎,5.03,2226000
2026-08-24,2327.TW,國巨*,5.02,25387000
2026-08-24,6223.TW,旺矽,4.96,2486000
2026-08-24,2345.TW,智邦,4.87,6564000
2026-08-24,3653.TW,健策,4.45,2407000
2026-08-24,2308.TW,台達電,4.38,7040000
2026-08-24,3711.TW,日月光投控,4.14,19479000
2026-08-24,2303.TW,聯電,3.97,89518000
2026-08-24,8046.TW,南電,3.92,9624000
2026-08-24,3665.TW,貿聯-KY,3.44,4671848
2026-08-24,6274.TW,台燿,2.87,5498000
2026-08-24,5274.TW,信驊,2.08,383900
2026-08-24,6805.TW,富世達,1.39,2264000
2026-08-24,2449.TW,京元電子,0.97,11275450
2026-08-24,8210.TW,勤誠,0.86,2477000
2026-08-24,2368.TW,金像電,0.67,1957000
2026-08-24,8996.TW,高力,0.53,1301000
2026-08-24,3443.TW,創意,0.49,255000
2026-08-24,4979.TW,華星光,0.48,2424000
2026-08-24,6510.TW,精測,0.45,477000
2026-08-24,3264.TW,欣銓,0.44,5917000
2026-08-24,4958.TW,臻鼎-KY,0.26,1645000
2026-08-24,6187.TW,萬潤,0.21,483000
2026-08-24,6278.TW,台表科,0.21,3249000
2026-08-24,6271.TW,同欣電,0.15,2223000
2026-08-24,6191.TW,精成科,0.12,3988000
2026-08-24,3376.TW,新日興,0.12,1741000
2026-08-24,2002.TW,中鋼,0.04,5163000
2026-08-24,4966.TW,譜瑞-KY,0.03,140000
2026-08-24,5347.TW,世界,0.0,1000
2026-08-24,3661.TW,世芯-KY,0.0,1000
2026-08-24,1590.TW,亞德客-KY,0.0,1000
2026-08-24,2313.TW,華通,0.0,1000
2026-08-24,2317.TW,鴻海,0.0,1000
2026-08-24,2360.TW,致茂,0.0,1000
2026-08-24,2382.TW,廣達,0.0,1000
2026-08-24,2408.TW,南亞科,0.0,1000
2026-08-24,2439.TW,美律,0.0,1000
2026-08-24,2481.TW,強茂,0.0,5000
2026-08-24,2637.TW,慧洋-KY,0.0,1000
2026-08-24,3008.TW,大立光,0.0,1000
2026-08-24,6488.TW,環球晶,0.0,1000
2026-08-24,6515.TW,穎崴,0.0,1000
2026-08-24,8150.TW,南茂,0.0,1000
2026-08-24,8358.TW,金居,0.0,1000
